% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=889365, Tue Mar 19 00:52:11 2024
1 7 -0.010220600748954842 -0.003827974224983135 0.034451699192430615 0.04081896380759682 0.9758612075130537 1.0032557876316082 1.0203787180526882
2 14 -0.010220600748954842 -0.003827974224983135 0.034451699192430615 0.04081896380759682 0.9758612075130537 1.0032557876316082 1.0203787180526882
3 21 -0.010220600748954842 -0.003827974224983135 0.034451699192430615 0.04081896380759682 0.9758612075130537 1.0032557876316082 1.0203787180526882
4 28 -0.27059603418676936 -0.21715359782490248 0.2058063286665807 0.29335053446854154 0.7925852455618733 0.971270407489598 1.1951746416539364
5 35 -0.27059603418676936 -0.21715359782490248 0.2058063286665807 0.29335053446854154 0.7925852455618733 0.971270407489598 1.1951746416539364
6 42 -0.27059603418676936 -0.21715359782490248 0.2058063286665807 0.29335053446854154 0.7925852455618733 0.971270407489598 1.1951746416539364
7 49 -0.2860829037740096 -0.2450766955120596 0.24139917188532514 0.36255158608917004 0.7697452955401278 0.9390432553756995 1.235188222307536
8 56 -0.2860829037740096 -0.2450766955120596 0.24139917188532514 0.36255158608917004 0.7697452955401278 0.9390432553756995 1.235188222307536
9 63 -0.2860829037740096 -0.2450766955120596 0.24139917188532514 0.36255158608917004 0.7697452955401278 0.9390432553756995 1.235188222307536
10 70 -0.277545852142309 -0.26017985961734186 0.3955565817490697 0.5967694030129065 0.6312176249906175 0.9208439153620231 1.3242397039214397
11 77 -0.277545852142309 -0.26017985961734186 0.3955565817490697 0.5967694030129065 0.6312176249906175 0.9208439153620231 1.3242397039214397
12 84 -0.277545852142309 -0.26017985961734186 0.3955565817490697 0.5967694030129065 0.6312176249906175 0.9208439153620231 1.3242397039214397
13 91 -0.1844776583771779 -0.17310777264406274 0.4689040994743977 0.6715381711141026 0.5716915960035954 0.9649152078067089 1.3198891471643357
14 98 -0.1844776583771779 -0.17310777264406274 0.4689040994743977 0.6715381711141026 0.5716915960035954 0.9649152078067089 1.3198891471643357
15 105 -0.1844776583771779 -0.17310777264406274 0.4689040994743977 0.6715381711141026 0.5716915960035954 0.9649152078067089 1.3198891471643357
16 112 -0.044881683142737286 -0.026391928477318763 0.5907150770625516 0.7779276575770898 0.46751686780322305 1.0016683334727667 1.3334498595887863
17 119 -0.044881683142737286 -0.026391928477318763 0.5907150770625516 0.7779276575770898 0.46751686780322305 1.0016683334727667 1.3334498595887863
18 126 -0.044881683142737286 -0.026391928477318763 0.5907150770625516 0.7779276575770898 0.46751686780322305 1.0016683334727667 1.3334498595887863
19 133 0.10759976920574316 0.12641353676551004 0.6640102475115538 0.8243953835338014 0.41481996702222634 0.9772962292638028 1.3685088509857846
20 140 0.10759976920574316 0.12641353676551004 0.6640102475115538 0.8243953835338014 0.41481996702222634 0.9772962292638028 1.3685088509857846
21 147 0.10759976920574316 0.12641353676551004 0.6640102475115538 0.8243953835338014 0.41481996702222634 0.9772962292638028 1.3685088509857846
22 154 0.055004646982019054 0.07750496369875275 0.6700793791441436 0.8451038675758735 0.3873807477976503 0.9908233587800804 1.366823041922945
23 161 0.055004646982019054 0.07750496369875275 0.6700793791441436 0.8451038675758735 0.3873807477976503 0.9908233587800804 1.366823041922945
