% # columns="iter, evals, sigma, 0, fitness, xbest" seed=943911, Tue Mar 19 00:04:58 2024, <python>{}</python>
1 7 1.269657439727451 0 -18.9182052091708 4.34490156211519 1.9922166886037522 1.8610517356207814
2 14 1.6219485083922576 0 -34.39756556329853 5.859130526934082 2.5974051610352022 2.6265870287309285
3 21 1.9937513418953607 0 -54.3323665809855 7.370592496666294 0.7821319333840335 2.480978556612118
4 28 2.419128132682854 0 -112.5262217211009 10.60414047146729 2.779186321862892 3.446471201239657
5 35 2.8120947053332723 0 -202.3325736864496 14.220658847738408 3.2232011298381855 3.9311161965113515
6 42 3.3774426320976785 0 -304.84802726325876 17.459502764543974 1.1263234316065664 3.323301692918062
7 49 4.157379978956605 0 -513.2388410339948 22.65373685072813 2.059752683691301 6.798470987937538
8 56 6.335478823940028 0 -1363.3022412068344 36.92247571377804 1.4503221887240225 10.951724884297331
9 63 7.924470182545658 0 -2194.3777425828303 46.84373437048266 -1.8136710719262834 9.694732033986437
10 70 9.063396254884195 0 -2978.094819122788 54.57136524836156 -2.461241520465787 1.8356319991964067
11 77 15.400984286570127 0 -8881.649546068618 94.24224875392267 -2.157720745255331 -3.922096678019356
12 84 20.351624838841335 0 -8634.513767485732 92.90659114340248 -16.930776167049086 -11.215071195363471
13 91 29.25962471491403 0 -30043.32871457608 173.3216847143694 17.04072076302525 -13.587018646781425
14 98 37.93543495724556 0 -41029.90991752253 202.50461428330823 46.65261456843935 16.262542965144874
15 105 52.73302443924652 0 -69660.47476257785 263.89944394851403 -41.24821495373732 -73.76271919261693
16 112 74.99126711756215 0 -162386.59583336118 402.96946864348456 -14.570944100699286 -28.29318452257418
17 119 108.88751411446647 0 -314975.9594527897 561.1291315404321 104.64793910384464 73.84293353377387
18 126 166.5535645684713 0 -671826.4105238115 819.4323375880552 188.88498587236987 52.84504771794715
19 133 265.7631163946492 0 -1508106.908814638 1227.1096207400515 479.9995489953102 221.1748513730345
20 140 357.3938875580749 0 -2843858.174124876 1686.3458465339786 -95.7231382157371 -205.6893428551707
21 147 406.49245488705617 0 -4273424.40886326 2067.172457568322 144.68866227614177 -361.8210094964152
22 154 545.4880387190026 0 -9061100.264802251 3009.239941681088 746.6587681442045 -49.50080666929362
